what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1291098898180
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1291098900139
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1291098900156
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1291098902105
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1291098903932
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1291098904213
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1291098905796
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1291098906446
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1291098906610
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1291098976307
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1291098978622
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.StepOver",1291098980006
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.StepOver",1291098980521
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.StepOver",1291098981069
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.StepOver",1291098981560
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.StepOver",1291098982150
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.StepOver",1291098982645
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.StepOver",1291098983573
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Resume",1291098986347
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1291098988768
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1291098990989
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1291098992452
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1291098992586
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1291098993819
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.window.nextEditor",1291098993819
