what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290262904897
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290262906170
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1290262910590
closed,editor,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1290262926068
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1290262928017
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290262936449
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290263009635
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290263013927
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290263015248
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1290263015263
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1290263015589
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290263016231
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290263048495
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1290263048533
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290263051578
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290263052186
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290263053599
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290263055241
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1290263055262
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1290263055666
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290263079381
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290263086709
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1290263093549
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.StepOver",1290263098078
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.StepInto",1290263098878
