what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062314604
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1291062315483
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Resume",1291062316412
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1291062316819
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1291062327136
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1291062329294
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1291062330401
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1291062330891
opened,editor,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1291062332035
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062332165
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062337204
closed,editor,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1291062337401
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Resume",1291062338741
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062341743
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1291062342392
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1291062343321
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Resume",1291062343388
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1291062345824
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1291062380603
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062380633
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1291062382002
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1291062383363
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1291062383378
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1291062384501
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1291062436366
