what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.team.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.team.ui",1291061425136
started,bundle,net.rim.ejde,1.1.2.201004161203-16,"net.rim.ejde",1291061425136
os,sysinfo,,,"win32",1291061425139
arch,sysinfo,,,"x86",1291061425139
ws,sysinfo,,,"win32",1291061425139
locale,sysinfo,,,"en_GB",1291061425139
processors,sysinfo,,,"4",1291061425139
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1291061425139
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1291061425140
java.specification.name,sysinfo,,,"Java Platform API Specification",1291061425140
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1291061425140
java.specification.version,sysinfo,,,"1.6",1291061425140
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1291061425140
java.version,sysinfo,,,"1.6.0_22",1291061425140
java.vm.info,sysinfo,,,"mixed mode",1291061425140
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1291061425140
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1291061425140
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1291061425140
java.vm.specification.version,sysinfo,,,"1.0",1291061425140
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1291061425140
java.vm.version,sysinfo,,,"17.1-b03",1291061425140
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.monitor.ui",1291061425409
activated,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1291061430006
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1291061432562
started,bundle,org.eclipse.wst.sse.core,1.1.400.v200905141750,"org.eclipse.wst.sse.core",1291061433245
