what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290253489700
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290253490981
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1290253490997
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290253491074
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290253492028
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290253492399
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290253492644
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1290253492670
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290253503473
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290253556869
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1290253557865
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290253558912
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290253560022
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1290253560038
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1290253560391
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290253561019
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290253590976
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1290253591008
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290253591488
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290253592701
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1290253592713
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1290253593083
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290253596758
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1290253600158
activated,perspective,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugPerspective",1290253600274
